,Applicant_Id,Job_Roles,Percentage,text
279,436,Associate software engineer,64.12,"B.TECH Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Blockchain ;Software;Information Technology Wealth Management;Analytic Thinking"
280,439,Investment Banking,73.62,"B.COM Banking and Insurance Communication,Financial Services,Bank Products,Nmls,Customer Relationships,Customer Service, Cross-Sell Social Media Marketing;Sales/Marketing Interpersonal Skills;Critical Thinking"
281,440,Payroll Analyst,71.25,"B.COM Accounting and Finance General Ledger Accounts,Financial Statements,Gaap,Payroll,CPA, Balance Sheet,Internal Audit,Financial Transactions, Real Estate Financial Analysis;Logistics Wealth Management;Accounting Skills"
282,441,Software developer,71.25,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Work under Pressure;Negotiation Skills"
283,442,Data Scientist,66.5,"B.TECH Information Technology C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Presentation Skills;Active Listening"
284,443,Data Anlyst,78.0,"B.TECH Information Technology C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Problem Solving Skills;Analytic Thinking"
285,444,UX designer,82.91,B.SC Computer Science AI;ML;Python;Java;SQL;Oracle;Programming;Tableau;Designing Skills Animation; Software Logical Skills;Critical Thinking
286,445,Finance Executive,68.0,"B.COM Accounting and Finance General Ledger Accounts,Financial Statements,Gaap,Payroll,CPA, Balance Sheet,Internal Audit,Financial Transactions, Real Estate Financial Analysis;Logistics Problem Solving skills;People Management"
287,446,Budget Analyst,68.0,"B.COM Computers E-Banking;E-Marketing;C/C++,Digital Marketing;Web Designing;RDMS;SEO;Tax Analysis;Web Technologies Information Technology Work under Pressure;People Management"
288,447,Human Resoruces Business Partner,76.57,"B.B.A Human Resources Performance Management,Customer Service,Payroll,Hris,Human Resources,Ensure Compliance,EEO,Company Policies,Personnel Files,Workers Compensation,Succession Planning, Safety Program,Osha,Workforce Management,Labor Relations Entrepreneurship;Human Resources Interpersonal Skills;Analytic Thinking"
289,448,Payroll Analyst,86.45,"B.B.A Finance Financial Models,Variance Analysis,Customer Service,Financial Performance,Data Analysis,Pivot Tables,Ad-Hoc Analysis,SQL, General Ledger Accounts,ERP Financial Analysis;Blockchain News Gathering;Active Listening"
290,453,Appian Developer,69.35,"B.E Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Entrepreneurship;Cloud computing Risk Managing;Critical Thinking"
291,457,Simulation Engineer,77.55,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Problem Solving Skills;Critical Thinking"
292,459,Mechanical Engineer,75.05,"B.E Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Animation;Research;Designing; Team work;Accounting Skills"
293,460,Test Engineer,56.0,"B.TECH Automobile Engineering Engineering Design,CAD, Engineering Drawings,Product Design,Electrical Systems,R,CAE(autocad/catia/ansys/proE/SeimensNX) Designing;Animation;Blockchain Risk Managing;Active Listening"
294,461,Salesforce Developer,74.1,"B.E Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Entrepreneurship;Cloud computing Presentation Skills;Gathering Informing"
295,463,Support Engineer,66.5,"B.E Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Entrepreneurship;Cloud computing Presentation Skills;Negotiation Skills"
296,465,MatLab Engineer,83.6,"B.TECH Automobile Engineering Engineering Design,CAD, Engineering Drawings,Product Design,Electrical Systems,R,CAE(autocad/catia/ansys/proE/SeimensNX) Designing;Animation;Blockchain Wealth Management;Active Listening"
297,466,Associate consultant,71.25,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Presentation Skills;Gathering Informing"
298,467,Service advisor,86.45,B.TECH Biotechnology Polymerase Chain Reaction (PCR);Molecular Biology;Life Sciences;Molecular Biology protein purification;protein chemistry;Protein Assays;Protein Electrophoresis;Protein Chromatography;Western Blotting;Protein Structure Prediction;Protein Kinases;Protein structure;protein characterization;protein engineering Biotechnology Logical Skills;Communication Skills
299,468,Electronics Test Engineer,50.0,"B.TECH Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Blockchain ;Software;Information Technology Observation Skills;Active Listening"
300,469,Software Engineer,76.0,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Observation Skills;Communication Skills"
301,470,GoLang Developer,70.0,B.SC Computer Science AI;ML;Python;Java;SQL;Oracle;Programming;Tableau;Designing Skills Animation; Software Interpersonal Skills;Gathering Informing
302,471,Data analyst,87.87,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Problem Solving Skills;Analytic Thinking"
303,472,Legal Advisor,67.64,B.A Law Analytical and research skills;Persuasive communication;Advocacy;Resilience;Negotiation Skills;Civil & Criminal Law Law;Content Writing Problem Solving Skills;Critical Thinking
304,473,Executive Secretary,77.0,B.A Law Analytical and research skills;Persuasive communication;Advocacy;Resilience;Negotiation Skills;Civil & Criminal Law Law;Content Writing Leadership;People Management
305,474,Telecommunications Administrator,79.51,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology Team work;Negotiation Skills
306,475,SQL/ETL Developer,68.4,"B.E Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Entrepreneurship;Cloud computing Presentation Skills;Accounting Skills"
307,477,Junior Developer,75.05,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology News Gathering;Active Listening"
308,478,QA Engineer,86.0,"B.TECH Information Technology C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Interpersonal Skills;People Management"
309,479,Automation Test Engineer,73.05,"B.TECH Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Blockchain ;Software;Information Technology Work under Pressure;Negotiation Skills"
310,480,Mechanical Design Engineer,64.6,"B.E Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Animation;Research;Designing; Leadership;Critical Thinking"
311,481,Structural Engineer,62.0,"B.E  Civil Engineering Revit, Structural Analysis, BIM,Navisworks,Engineering Design,Engineering Drawings,Tekla,AUTOCAD, Solidworks,Civil 3D Construction;Designing Building Rapport;Communication Skills"
312,482,Software Engineer,64.0,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Team work;Communication Skills"
313,483,Chemistry Specialist,80.75,"B.SC Chemistry Chemistry,Data Analysis,Elisa,Immunoassay,Assay Development,GMP,R, Cell Culture,Procedures,Regulatory Submissions Biotechnology News Gathering;People Management"
314,484,Mental Health Counsellor,53.0,B.A Psychology Communication;Patience;Ethics;Customer Service;Problem-Solving;Emotional Stability;Compassion;Listening Research Problem Solving Skills;Accounting Skills
315,485,Journalist,80.75,B.A Political Science Contemporary Political Science;International Relations;Decision-making;Analytical Skills;Public speaking;Communication Skills Law;Content Writing Building Rapport;People Management
316,486,Manufacturing Engineer,66.59,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Interpersonal Skills;Accounting Skills"
317,487,Network Planning Engineer,78.37,"B.E Electronics and Communication Engineering C/C++,Java,MatLab,CAD,Control Sytems,Data structures,VLSI,PLC,Engineering Design,HDL,Digital signal processing,Networking Cyber Security;Information Technology;Blockchain Logical Skills;Gathering Informing"
318,489,QA Engineer,87.4,"B.TECH Automobile Engineering Engineering Design,CAD, Engineering Drawings,Product Design,Electrical Systems,R,CAE(autocad/catia/ansys/proE/SeimensNX) Designing;Animation;Blockchain Leadership;Negotiation Skills"
319,490,"
Specialist Programmer",94.05,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Team work;Active Listening"
320,495,Manufacturing Systems Engineer,85.5,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Leadership;Critical Thinking"
321,496,Legal Personal Assistant,63.0,B.A Law Analytical and research skills;Persuasive communication;Advocacy;Resilience;Negotiation Skills;Civil & Criminal Law Law;Content Writing Wealth Management;Negotiation Skills
322,497,Mechanical Model Engineer,68.4,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Logical Skills;Gathering Informing"
323,498,Telecom Engineer,78.85,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology Work under Pressure;People Management
324,500,Design Engineer,78.85,"B.TECH Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Blockchain ;Software;Information Technology Presentation Skills;Accounting Skills"
325,502,RF Testing Engineer,65.55,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology Observation Skills;People Management
326,503,ASIC Engineer,76.28,"B.TECH Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Blockchain ;Software;Information Technology Interpersonal Skills;Analytic Thinking"
327,504,Communications Engineer,94.0,"B.TECH Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Blockchain ;Software;Information Technology Risk Managing;Communication Skills"
328,505,Agricultural economist,86.0,B.SC Agriculture Food Safety;State Regulations;GIS;Analytical thinking;Research;Data analysis;Energy Management;Pest Management;Microbiology;Organic Farming Research Wealth Management;Negotiation Skills
329,507,Market Research Analyst,66.0,"B.B.A Marketing Company Website development,Product Development,Market Research,Networking,SEO,Email Campaigns,MS-Office,Sales Process,Analytics,Business Development Sales/Marketing Team work;Negotiation Skills"
330,508,Business Analyst,74.0,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology News Gathering;People Management
331,512,Web Developer,63.7,B.SC Computer Science AI;ML;Python;Java;SQL;Oracle;Programming;Tableau;Designing Skills Animation; Software News Gathering;People Management
332,513,Transport Engineer,80.75,"B.TECH Civil Engineering Revit, Structural Analysis, BIM,Navisworks,Engineering Design,Engineering Drawings,Tekla,AUTOCAD, Solidworks,Civil 3D Designing;Construction;Interior Design Interpersonal Skills;Analytic Thinking"
333,514,Data Warehouse Analyst,83.6,"B.TECH Information Technology C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Wealth Management;Critical Thinking"
334,519,JIRA Admin,84.55,B.SC Computer Science AI;ML;Python;Java;SQL;Oracle;Programming;Tableau;Designing Skills Animation; Software Risk Managing;Active Listening
335,521,Database Management-Pharmaceutical Drugs,87.4,B.Pharmacy B.Pharmacy Life sciences; Pharmacovigilance;pharmacology; GMP; Pharmaceutics; Drug Discovery; Clinical Trials; Pharmacokinetics; Clinical Research; High-Performance Liquid Chromatography (HPLC); GCP;GLP; Research Work under Pressure;Gathering Informing
336,522,"Clinical Technician
",76.28,B.SC Biotechnology Cancer Research;cancer Biology;bacterial transformation;molecular cloning;cell culture; Gel Electrophoresis; Fluorescence Microscopy; Polymerase Chain Reaction (PCR); Real-Time Polymerase Chain Reaction (qPCR) Biotechnology Building Rapport;Active Listening
337,524,MIS Executive,72.0,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology Observation Skills;Negotiation Skills
